Country,Year,Sex,Age,Mx,Dx,Px,ex
ESP,2022,m,1,0.00016276,122.2781033,751280.6908,79.44374547
ESP,2022,m,5,8.78494151809655e-05,99.49561644,1132570.049,75.49448936
ESP,2022,m,10,0.000119462,153.5204449,1285103.592,70.52655902
ESP,2022,m,15,0.000255628,326.6826081,1277961.757,65.56720394
ESP,2022,m,20,0.000426385,527.7867465,1237816.015,60.64786416
ESP,2022,m,25,0.00043741,553.0237765,1264313.893,55.77196346
ESP,2022,m,30,0.000619995,849.7139129,1370517.029,50.8885995
ESP,2022,m,35,0.00075826,1160.817703,1530896.055,46.03883585
ESP,2022,m,40,0.001176536,2218.23906,1885398.712,41.20421821
ESP,2022,m,45,0.001781429,3603.078031,2022577.81,36.43257438
ESP,2022,m,50,0.003374259,6334.711979,1877363.692,31.73616875
ESP,2022,m,55,0.005946093,10314.57345,1734680.791,27.23361713
ESP,2022,m,60,0.009609157,14487.7435,1507701.756,22.98005505
ESP,2022,m,65,0.014919048,18294.24914,1226234.377,18.9882553
ESP,2022,m,70,0.022857353,23689.97425,1036426.862,15.26585195
ESP,2022,m,75,0.036956891,30591.43212,827759.894,11.81324301
ESP,2022,m,80,0.063358144,32789.5101,517526.3679,8.709373233
ESP,2022,m,85,0.120738254,43598.8223,361101.9774,6.046660506
ESP,2022,m,90,0.213735083,31353.01841,146691.0249,4.113443576
ESP,2022,m,95,0.345799872,10229.0792,29580.92245,2.816228865
ESP,2022,m,100,0.540147885,1434.973606,2656.630981,1.85134484
ESP,2022,f,0,0.002443018,388.9795063,159220.87,85.60938497
ESP,2022,f,1,0.000121703,86.52220967,710931.5523,84.81841463
ESP,2022,f,5,7.16108157101047e-05,76.43113618,1067312.744,80.85897267
ESP,2022,f,10,7.79519215518193e-05,94.1716895,1208073.998,75.88703444
ESP,2022,f,15,0.000118133,142.0454355,1202415.466,70.91564332
ESP,2022,f,20,0.000180688,210.5077529,1165035.729,65.95606612
ESP,2022,f,25,0.000188248,229.7232085,1220325.101,61.01342072
ESP,2022,f,30,0.000268684,362.6909761,1349880.867,56.06852169
ESP,2022,f,35,0.000401744,616.4844984,1534522.243,51.140535
ESP,2022,f,40,0.000639407,1188.540405,1858815.857,46.23833835
ESP,2022,f,45,0.001051626,2079.174796,1977104.75,41.3783953
ESP,2022,f,50,0.001818714,3401.528646,1870292.837,36.58336183
ESP,2022,f,55,0.002862692,5106.237734,1783719.145,31.89471701
ESP,2022,f,60,0.004497461,7193.210001,1599393.414,27.31848988
ESP,2022,f,65,0.006685844,9030.522118,1350692.935,22.88293732
ESP,2022,f,70,0.010490744,12611.63786,1202168.08,18.5759057
ESP,2022,f,75,0.01898417,19789.89045,1042441.725,14.44185798
ESP,2022,f,80,0.038309499,28357.88635,740231.1968,10.63186763
ESP,2022,f,85,0.08277051,52178.02977,630393.9602,7.354488349
ESP,2022,f,90,0.166247816,53944.80378,324484.2852,4.887723693
ESP,2022,f,95,0.286055916,26101.06122,91244.61253,3.284088534
ESP,2022,f,100,0.450250203,5816.651238,12918.70876,2.220987339
ESP,2022,b,0,0.002777246,912.5419405,328577.9762,82.93170365
ESP,2022,b,1,0.000142782,208.7770836,1462212.243,82.16189548
ESP,2022,b,5,7.98620795736213e-05,175.6872146,2199882.792,78.20796221
ESP,2022,b,10,9.92861473443003e-05,247.5379975,2493177.589,73.23819922
ESP,2022,b,15,0.000188892,468.5229077,2480377.223,68.27332456
ESP,2022,b,20,0.000306987,737.6432225,2402851.744,63.33547411
ESP,2022,b,25,0.000314721,781.9676807,2484638.994,58.4289242
ESP,2022,b,30,0.000445658,1212.368051,2720397.895,53.51700349
ESP,2022,b,35,0.000579602,1776.721997,3065418.299,48.63081106
ESP,2022,b,40,0.000909709,3406.146642,3744214.568,43.76469256
ESP,2022,b,45,0.001420627,5682.05738,3999682.56,38.95281477
ESP,2022,b,50,0.002597583,9734.849444,3747656.529,34.21266693
ESP,2022,b,55,0.004382827,15420.53927,3518399.937,29.6272406
ESP,2022,b,60,0.006977333,21679.23766,3107095.17,25.22829646
ESP,2022,b,65,0.01060314,27323.52214,2576927.313,21.03528754
ESP,2022,b,70,0.016216163,36301.42019,2238594.941,17.04470635
ESP,2022,b,75,0.026936128,50375.98985,1870201.62,13.27383225
ESP,2022,b,80,0.048616074,61147.23498,1257757.565,9.829626544
ESP,2022,b,85,0.096595508,95774.05405,991495.9376,6.85782215
ESP,2022,b,90,0.18102854,85296.17845,471175.3101,4.632639643
ESP,2022,b,95,0.300678036,36329.58455,120825.535,3.158840187
ESP,2022,b,100,0.465579117,7251.552915,15575.33974,2.147862661
ESP,2023,m,0,0.00313745,499.6783092,159262.5614,80.89182784
ESP,2023,m,1,0.00016314,117.2234657,718546.8744,80.14549681
ESP,2023,m,5,7.49943321848448e-05,82.41051059,1098889.852,76.19681727
ESP,2023,m,10,7.75739308285591e-05,97.32995524,1254673.499,71.22445667
ESP,2023,m,15,0.000193017,249.5213786,1292740.283,66.25111797
ESP,2023,m,20,0.000411385,511.7323968,1243924.499,61.31267305
ESP,2023,m,25,0.000456096,567.0751973,1243324.187,56.43377098
ESP,2023,m,30,0.000550156,744.5016949,1353256.8,51.55690627
ESP,2023,m,35,0.000758736,1123.759675,1481094.415,46.69203677
ESP,2023,m,40,0.001091048,1974.883714,1810079.871,41.86000582
ESP,2023,m,45,0.001718703,3487.947724,2029406.594,37.07531134
ESP,2023,m,50,0.003081021,5848.967266,1898386.336,32.37371702
ESP,2023,m,55,0.005589621,9855.925423,1763254.656,27.83749698
ESP,2023,m,60,0.009071328,13934.29488,1536081.053,23.55566778
ESP,2023,m,65,0.014022342,17703.49839,1262520.781,19.5328428
ESP,2023,m,70,0.021376641,22353.66297,1045705.112,15.7704292
ESP,2023,m,75,0.035043317,29956.53072,854842.9086,12.26889566
ESP,2023,m,80,0.058860593,31713.31179,538786.8186,9.144923804
ESP,2023,m,85,0.109872113,38521.73954,350605.248,6.437969695
ESP,2023,m,90,0.194046678,29626.93423,152679.4199,4.420606473
ESP,2023,m,95,0.314736739,9824.243708,31214.1625,3.039749902
ESP,2023,m,100,0.493933502,1442.174454,2919.774519,2.024564025
ESP,2023,f,0,0.002700185,405.6722135,150238.6981,86.14023377
ESP,2023,f,1,0.000132284,89.85062727,679227.5017,85.37270279
ESP,2023,f,5,8.3465426991031e-05,86.48786463,1036211.851,81.41708104
ESP,2023,f,10,7.2182332371097e-05,85.15525114,1179724.295,76.45002216
ESP,2023,f,15,0.000129779,158.0505549,1217845.984,71.4767164
ESP,2023,f,20,0.000154612,180.4352168,1167021.751,66.52148949
ESP,2023,f,25,0.000199741,238.7516315,1195304.346,61.57100099
ESP,2023,f,30,0.000270379,358.683341,1326594.595,56.63002505
ESP,2023,f,35,0.000384984,571.3758766,1484154.819,51.70325266
ESP,2023,f,40,0.00064875,1163.507962,1793461.99,46.79805623
ESP,2023,f,45,0.000999145,1982.026455,1983721.755,41.94198142
ESP,2023,f,50,0.001670252,3145.187365,1883061.543,37.13951621
ESP,2023,f,55,0.002782777,5032.132696,1808313.22,32.43001282
ESP,2023,f,60,0.004334803,7051.930908,1626816.782,27.84937307
ESP,2023,f,65,0.006474495,9012.497124,1392000.113,23.40481514
ESP,2023,f,70,0.010010664,12113.90229,1210099.76,19.0926898
ESP,2023,f,75,0.01785776,19222.97689,1076449.527,14.94452768
ESP,2023,f,80,0.034896964,26640.98712,763418.4712,11.1076097
ESP,2023,f,85,0.077151887,47085.02299,610289.9713,7.753059989
ESP,2023,f,90,0.149598765,50112.59595,334980.0114,5.263735908
ESP,2023,f,95,0.25836643,24569.2789,95094.70282,3.566047718
ESP,2023,f,100,0.407266744,5676.877831,13938.96731,2.455393216
ESP,2023,b,0,0.002924885,905.2557224,309501.2595,83.56265216
ESP,2023,b,1,0.00014813,207.052702,1397774.376,82.80692809
ESP,2023,b,5,7.89937667953694e-05,168.659726,2135101.703,78.85510316
ESP,2023,b,10,7.49246567973522e-05,182.3964192,2434397.794,73.885267
ESP,2023,b,15,0.000162295,407.4547509,2510586.266,68.91201459
ESP,2023,b,20,0.000286834,691.5405211,2410946.25,63.96592804
ESP,2023,b,25,0.000330114,805.025702,2438628.533,59.05414379
ESP,2023,b,30,0.000411648,1103.154731,2679851.395,54.14756749
ESP,2023,b,35,0.000571485,1694.596177,2965249.234,49.25398002
ESP,2023,b,40,0.00087076,3137.819981,3603541.861,44.38776721
ESP,2023,b,45,0.001362975,5469.793739,4013128.349,39.57053604
ESP,2023,b,50,0.002378155,8992.870074,3781447.879,34.82403088
ESP,2023,b,55,0.00416842,14887.79513,3571567.875,30.21068752
ESP,2023,b,60,0.006634568,20984.46089,3162897.835,25.79431849
ESP,2023,b,65,0.01006387,26714.75298,2654520.894,21.58009034
ESP,2023,b,70,0.015279432,34467.4182,2255804.872,17.56496726
ESP,2023,b,75,0.025461872,49174.32031,1931292.435,13.76159759
ESP,2023,b,80,0.044811972,58354.38762,1302205.29,10.29277069
ESP,2023,b,85,0.089087947,85604.18226,960895.2194,7.259106259
ESP,2023,b,90,0.163511607,79737.97726,487659.4313,4.986430602
ESP,2023,b,95,0.272292757,34392.98916,126308.8653,3.42474111
ESP,2023,b,100,0.422272316,7118.979954,16858.74183,2.36814009
EST,2022,m,0,0.001508169,10.13417519,6719.523721,73.53751132
EST,2022,m,1,0.00027587,7.865824811,28512.82392,72.64835252
EST,2022,m,5,0.000136864,5,36532.57784,68.72687408
EST,2022,m,10,0.000256207,10,39030.90658,63.77221002
EST,2022,m,15,0.000316575,11,34746.94168,58.85075224
EST,2022,m,20,0.001010494,32.1826484,31848.42791,53.94001898
EST,2022,m,25,0.000751216,27.32968824,36380.60704,49.20057638
EST,2022,m,30,0.001414719,73.21376812,51751.46523,44.3763175
EST,2022,m,35,0.002180299,113.7838323,52187.25314,39.67358493
EST,2022,m,40,0.003452483,165.6515158,47980.39763,35.08105365
EST,2022,m,45,0.005322432,247.9430643,46584.54133,30.64837804
EST,2022,m,50,0.007780583,343.9249943,44202.98607,26.40756907
EST,2022,m,55,0.01208437,477.4869784,39512.77401,22.35609336
EST,2022,m,60,0.019613154,765.308355,39020.15742,18.59320967
EST,2022,m,65,0.029765724,990.3408149,33271.18224,15.25277599
EST,2022,m,70,0.042512081,1107.720959,26056.61601,12.30334575
EST,2022,m,75,0.060693259,947.2157106,15606.60493,9.634952508
EST,2022,m,80,0.097981209,1221.161967,12463.22622,7.1874719
EST,2022,m,85,0.152897709,913.566109,5975.015033,5.228899618
EST,2022,m,90,0.263107924,555.5310413,2111.418891,3.605982829
EST,2022,m,95,0.429800536,133.4508629,310.4948729,2.857402706
EST,2022,m,100,0.931075239,6.655163817,7.147826021,1.074027059
EST,2022,f,0,0.001127537,7.263023241,6441.494163,82.17224827
EST,2022,f,1,0.000263415,7.163689088,27195.41022,81.26484306
EST,2022,f,5,8.70270216053817e-05,3,34472.05184,77.34890079
EST,2022,f,10,0.000107577,4,37182.80446,72.38147726
EST,2022,f,15,0.000333135,11,33019.67284,67.41907544
EST,2022,f,20,0.000399957,12,30003.20572,62.52729956
EST,2022,f,25,0.000442998,14.88742217,33606.08603,57.64746148
EST,2022,f,30,0.000476183,22,46200.74991,52.76974794
EST,2022,f,35,0.001041938,49.21575342,47234.83802,47.88957852
EST,2022,f,40,0.001294856,57.23424658,44201.23453,43.12666163
EST,2022,f,45,0.001518713,67.33974201,44339.99095,38.3905443
EST,2022,f,50,0.00252834,112.5258003,44505.80899,33.66412027
EST,2022,f,55,0.004078019,174.5785,42809.6295,29.06059372
EST,2022,f,60,0.006660475,313.4283572,47057.95896,24.60774504
EST,2022,f,65,0.010512176,480.3460707,45694.25837,20.35645232
EST,2022,f,70,0.017498129,739.3135704,42251.00597,16.32033438
EST,2022,f,75,0.028272876,839.4624808,29691.44258,12.58479878
EST,2022,f,80,0.057340069,1743.820353,30411.89863,9.118860994
EST,2022,f,85,0.108410745,1975.142092,18219.06211,6.334036498
EST,2022,f,90,0.208880794,1732.012927,8291.872568,4.184969751
EST,2022,f,95,0.336003162,632.416701,1882.174849,2.868093256
EST,2022,f,100,0.576934237,76.6626571,132.8793685,1.733299804
EST,2022,b,0,0.001314828,17.30447398,13161.01788,77.98216864
EST,2022,b,1,0.000268355,14.94956456,55708.23414,77.08463488
EST,2022,b,5,0.000112669,8,71004.62968,73.16578047
EST,2022,b,10,0.000183694,14,76213.71104,68.2056008
EST,2022,b,15,0.000324644,22,67766.61452,63.26597714
EST,2022,b,20,0.000713848,44.15269406,61851.63364,58.3646937
EST,2022,b,25,0.000598497,41.88684353,69986.69307,53.56444481
EST,2022,b,30,0.000971796,95.18960819,97952.21514,48.71748344
EST,2022,b,35,0.00163718,162.7718914,99422.09115,43.94260028
EST,2022,b,40,0.002417839,222.8803456,92181.63217,39.28323955
EST,2022,b,45,0.003462077,314.7877399,90924.53228,34.73062356
EST,2022,b,50,0.00514199,456.1397604,88708.79506,30.29341918
EST,2022,b,55,0.007917752,651.8084099,82322.40351,26.017292
EST,2022,b,60,0.012526737,1078.277898,86078.11638,21.96711361
EST,2022,b,65,0.018621159,1470.428059,78965.44061,18.22582965
EST,2022,b,70,0.027031359,1846.447849,68307.62199,14.76148475
EST,2022,b,75,0.039437505,1786.441985,45298.04751,11.538817
EST,2022,b,80,0.069143434,2964.533346,42875.12485,8.516107468
EST,2022,b,85,0.119398102,2888.726898,24194.07714,6.030637141
EST,2022,b,90,0.219867975,2287.350625,10403.29146,4.035259547
EST,2022,b,95,0.349261862,765.8159095,2192.669721,2.783115123
EST,2022,b,100,0.59494532,83.30852405,140.0271945,1.680826736
EST,2023,m,0,0.0016629,10.90603678,6558.442655,73.85454701
EST,2023,m,1,0.000362194,10.09396322,27868.90757,72.9772876
EST,2023,m,5,0.00021823,8,36658.57048,69.08087036
EST,2023,m,10,7.82434012576449e-05,3,38341.89148,64.15355973
EST,2023,m,15,0.00052287,19,36337.91555,59.17768437
EST,2023,m,20,0.000981691,31.17694064,31758.41261,54.32605358
EST,2023,m,25,0.001001565,34.41516297,34361.39267,49.58106522
EST,2023,m,30,0.001579086,77.22548144,48905.17912,44.81743076
EST,2023,m,35,0.002277416,120.8953218,53084.43359,40.15286928
EST,2023,m,40,0.004102611,198.7818189,48452.5151,35.58408058
EST,2023,m,45,0.004747975,220.8399763,46512.45433,31.26976891
EST,2023,m,50,0.007677656,345.9303879,45056.77212,26.96096409
EST,2023,m,55,0.011387708,444.3141988,39016.99807,22.9183547
EST,2023,m,60,0.019169932,747.2775299,38981.75092,19.11501407
EST,2023,m,65,0.026954263,905.225578,33583.7631,15.78772178
EST,2023,m,70,0.040295992,1061.607688,26345.24268,12.70791928
EST,2023,m,75,0.058021548,956.2368126,16480.71882,9.995012139
EST,2023,m,80,0.087711955,1051.862236,11992.23339,7.538284683
EST,2023,m,85,0.1482633,927.5901502,6256.370587,5.368478197
EST,2023,m,90,0.240784585,511.4737334,2124.196333,3.747326368
EST,2023,m,95,0.395605553,138.1701002,349.2622866,2.520038493
EST,2023,m,100,0.886581299,8.905955544,10.04527792,1.127928145
EST,2023,f,0,0.000656217,4.187064111,6380.607036,82.55533357
EST,2023,f,1,0.00019044,5.087250957,26713.12178,81.60947377
EST,2023,f,5,0.000174138,6,34455.52291,77.67050044
EST,2023,f,10,0.000191359,7,36580.49104,72.73597897
EST,2023,f,15,0.000320276,11,34345.4203,67.80321251
EST,2023,f,20,0.000231196,7,30277.34487,62.90787144
EST,2023,f,25,0.00049907,15.95080946,31961.04021,57.9777421
EST,2023,f,30,0.00059348,26,43809.43203,53.11635154
EST,2023,f,35,0.001070801,51.22455969,47837.60095,48.26677356
EST,2023,f,40,0.001326279,59.24246575,44668.18132,43.51246686
EST,2023,f,45,0.001823159,80.4056621,44102.39673,38.78534147
EST,2023,f,50,0.003155731,141.6619451,44890.37412,34.11762564
EST,2023,f,55,0.00419338,176.5851494,42110.45579,29.6204764
EST,2023,f,60,0.006442261,298.3596862,46312.88508,25.19513312
EST,2023,f,65,0.010217527,467.3366979,45738.72756,20.93813957
EST,2023,f,70,0.016253925,689.2245752,42403.57802,16.90479255
EST,2023,f,75,0.026759412,830.446774,31033.82023,13.12504955
EST,2023,f,80,0.052895724,1516.583143,28671.18624,9.648571289
EST,2023,f,85,0.094138076,1782.640934,18936.44961,6.827333562
EST,2023,f,90,0.189750851,1555.734819,8198.829208,4.491063985
EST,2023,f,95,0.305499174,614.2694684,2010.707458,3.084953305
EST,2023,f,100,0.535621772,86.70335839,161.8742235,1.866989082
EST,2023,b,0,0.001165127,15.07563018,12939.04969,78.35001525
EST,2023,b,1,0.000277831,15.1645792,54582.02935,77.44124336
EST,2023,b,5,0.000196867,14,71114.09339,73.5256521
EST,2023,b,10,0.000133471,10,74922.38252,68.59559947
EST,2023,b,15,0.000424428,30,70683.33585,63.63972357
EST,2023,b,20,0.000614676,38.13187215,62035.75748,58.7696085
EST,2023,b,25,0.000754796,50.05988617,66322.43288,53.94281246
EST,2023,b,30,0.001113153,103.2055752,92714.61115,49.13732357
EST,2023,b,35,0.001703007,171.8709412,100922.0345,44.3976204
EST,2023,b,40,0.002770803,258.0191389,93120.69642,39.75590553
EST,2023,b,45,0.003319021,300.7526177,90614.85105,35.27564974
EST,2023,b,50,0.005416708,487.2174144,89947.14624,30.82411606
EST,2023,b,55,0.007650607,620.674264,81127.45386,26.6017641
EST,2023,b,60,0.012254089,1045.208037,85294.636,22.54170757
EST,2023,b,65,0.017300677,1372.33279,79322.49066,18.80847973
EST,2023,b,70,0.025458884,1750.268254,68748.8207,15.28299366
EST,2023,b,75,0.037597797,1786.441985,47514.53905,12.02080422
EST,2023,b,80,0.063154079,2568.060801,40663.41963,8.996295862
EST,2023,b,85,0.107582692,2710.311426,25192.82019,6.432232019
EST,2023,b,90,0.200235027,2067.031301,10323.02554,4.325631945
EST,2023,b,95,0.318812108,752.3869293,2359.969745,2.985487399
EST,2023,b,100,0.556064349,95.5983057,171.9195014,1.798353016
FIN,2022,m,0,0.002069458,50,24160.91151,78.71650341
FIN,2022,m,1,0.000181749,18,99037.8779,77.87931635
FIN,2022,m,5,6.74927696342718e-05,10,148164.019,73.9348445
FIN,2022,m,10,8.69192773562312e-05,14,161068.9875,68.95895525
FIN,2022,m,15,0.000383733,60,156358.6658,63.98784435
FIN,2022,m,20,0.000834424,131,156994.5614,59.10593225
FIN,2022,m,25,0.000781065,140,179242.5521,54.34259262
FIN,2022,m,30,0.000837683,159,189809.3809,49.54545079
FIN,2022,m,35,0.001124462,212,188534.6855,44.74291007
FIN,2022,m,40,0.001524371,277,181714.2553,39.98108224
FIN,2022,m,45,0.002600038,440,169228.3093,35.26785053
FIN,2022,m,50,0.00386799,648,167528.8926,30.69662586
FIN,2022,m,55,0.006117967,1116,182413.5301,26.24727185
FIN,2022,m,60,0.010236931,1784,174270.977,21.9849802
FIN,2022,m,65,0.016694276,2818,168800.37,18.00850663
FIN,2022,m,70,0.025857237,4198,162352.9989,14.35940372
FIN,2022,m,75,0.041642481,4863,116779.7846,10.99862514
FIN,2022,m,80,0.075505578,5303,70233.22191,7.973769064
FIN,2022,m,85,0.138983122,5011,36054.73758,5.521116984
FIN,2022,m,90,0.250763944,3369,13434.94583,3.738412928
FIN,2022,m,95,0.400031078,892,2229.826755,2.900266534
FIN,2022,m,100,0.66548417,113,169.8011839,1.502665345
FIN,2022,f,0,0.001682267,39,23183.00901,83.81327323
FIN,2022,f,1,0.00013762,13,94462.94001,82.95418609
FIN,2022,f,5,4.23335736408044e-05,6,141731.4789,78.9990234
FIN,2022,f,10,9.0830871371503e-05,14,154132.618,74.0152175
FIN,2022,f,15,0.000234392,35,149322.6142,69.04770382
FIN,2022,f,20,0.000319709,47,147008.504,64.12574074
FIN,2022,f,25,0.00031498,53,168264.5984,59.22433118
FIN,2022,f,30,0.000344487,61,177074.8934,54.31373676
FIN,2022,f,35,0.000637595,112,175660.1528,49.40305948
FIN,2022,f,40,0.00079962,137,171331.4023,44.55282394
FIN,2022,f,45,0.001335891,215,160941.2396,39.72129209
FIN,2022,f,50,0.002001668,329,164362.8925,34.97074319
FIN,2022,f,55,0.003157533,577,182737.6206,30.29735591
FIN,2022,f,60,0.005067413,915,180565.4953,25.73970302
FIN,2022,f,65,0.008920194,1632,182955.6653,21.3360842
FIN,2022,f,70,0.01420647,2611,183789.4933,17.19535394
FIN,2022,f,75,0.023661529,3390,143270.5388,13.27763809
FIN,2022,f,80,0.048489395,4878,100599.316,9.632882985
FIN,2022,f,85,0.099743396,6372,63883.92846,6.600784823
FIN,2022,f,90,0.195498984,6489,33191.98839,4.325295799
FIN,2022,f,95,0.344741792,2947,8548.426868,2.815190181
FIN,2022,f,100,0.572091654,543,949.1486125,1.747971662
FIN,2022,b,0,0.001922091,91,47344.26396,81.2113326
FIN,2022,b,1,0.000165374,32,193500.6502,80.36733349
FIN,2022,b,5,5.51923024569601e-05,16,289895.4979,76.41950384
FIN,2022,b,10,8.88320348281766e-05,28,315201.6055,71.43990559
FIN,2022,b,15,0.000314052,96,305681.4525,66.47053276
FIN,2022,b,20,0.000592099,180,304003.4142,61.57106219
FIN,2022,b,25,0.000558262,194,347507.3292,56.74620091
FIN,2022,b,30,0.00060237,221,366884.1094,51.89783039
FIN,2022,b,35,0.000895125,326,364194.8535,47.04683364
FIN,2022,b,40,0.001183982,418,353046.0305,42.24665578
FIN,2022,b,45,0.00199897,660,330170.0859,37.48265086
FIN,2022,b,50,0.00296482,984,331892.0184,32.83405326
FIN,2022,b,55,0.004669294,1705,365151.5622,28.28708616
FIN,2022,b,60,0.007631665,2708,354837.3573,23.89623432
FIN,2022,b,65,0.012690549,4464,351757.8293,19.72855889
FIN,2022,b,70,0.019714291,6824,346144.8326,15.85757793
FIN,2022,b,75,0.031828053,8277,260053.6105,12.24251128
FIN,2022,b,80,0.059654412,10191,170833.9695,8.926969661
FIN,2022,b,85,0.113997059,11394,99949.94652,6.179956681
FIN,2022,b,90,0.211736683,9872,46623.94752,4.113522609
FIN,2022,b,95,0.356329247,3839,10773.74376,2.742927752
FIN,2022,b,100,0.585740541,656,1119.949796,1.707240543
FIN,2023,m,0,0.00174649,40.52732386,23205.00904,78.96512208
FIN,2023,m,1,0.000124272,12.11521107,97489.56904,78.10295908
FIN,2023,m,5,0.000114229,16.30246575,142717.9087,74.14103471
FIN,2023,m,10,8.73847219967644e-05,14.03835616,160650.0066,69.18196367
FIN,2023,m,15,0.00050955,80.35533416,157698.5223,64.21110496
FIN,2023,m,20,0.000955214,149.3518649,156354.332,59.36853007
FIN,2023,m,25,0.000854994,149.4559484,174803.4396,54.64078834
FIN,2023,m,30,0.000918208,175.8149784,191476.1519,49.8641662
FIN,2023,m,35,0.001127231,211.0214726,187203.3814,45.08211735
FIN,2023,m,40,0.001583386,292.5058676,184734.3996,40.32279503
FIN,2023,m,45,0.002239421,388.670247,173558.3817,35.62342549
FIN,2023,m,50,0.003914304,632.5285073,161594.1193,30.99640004
FIN,2023,m,55,0.006073095,1094.177874,180168.0867,26.55962954
FIN,2023,m,60,0.009865151,1724.195385,174776.3859,22.30147484
FIN,2023,m,65,0.015539272,2588.474129,166576.2751,18.30289541
FIN,2023,m,70,0.024933058,3964.362287,159000.2461,14.58034968
FIN,2023,m,75,0.040364741,5136.599129,127254.6047,11.18646325
FIN,2023,m,80,0.072647907,5056.062711,69596.81208,8.136365709
FIN,2023,m,85,0.133468648,4987.442557,37367.89597,5.638076732
FIN,2023,m,90,0.237537349,3190.427276,13431.26582,3.780932956
FIN,2023,m,95,0.395066506,929.9754826,2353.971975,2.526648251
FIN,2023,m,100,0.557243143,90.46481156,162.3435169,1.794548777
FIN,2023,f,0,0.0017349,38.77919356,22352.41067,84.16639308
FIN,2023,f,1,0.000121846,11.35779275,93214.47062,83.31232762
FIN,2023,f,5,8.92759712873376e-05,12.18082192,136440.094,79.35219921
FIN,2023,f,10,8.48180188161721e-05,13.03561644,153689.2351,74.38651214
FIN,2023,f,15,0.000299723,45.12328767,150550.0071,69.41700497
FIN,2023,f,20,0.000433933,63.54657534,146443.3133,64.51736297
FIN,2023,f,25,0.000220079,36.09041096,163988.3502,59.65206598
FIN,2023,f,30,0.000399235,71.3356433,178680.9135,54.71499048
FIN,2023,f,35,0.000565311,98.5929866,174404.7253,49.81932482
FIN,2023,f,40,0.000831625,144.3019406,173517.9536,44.9532649
FIN,2023,f,45,0.00109459,180.6365733,165026.6328,40.13015874
FIN,2023,f,50,0.001933251,304.7303438,157625.8209,35.33667192
FIN,2023,f,55,0.003070152,553.6447453,180331.3584,30.65562116
FIN,2023,f,60,0.004924896,889.1892356,180549.8362,26.09117443
FIN,2023,f,65,0.00828596,1493.802289,180281.1444,21.67933647
FIN,2023,f,70,0.013381093,2408.442141,179988.4522,17.49074067
FIN,2023,f,75,0.023888669,3720.20374,155730.8931,13.52841619
FIN,2023,f,80,0.046507453,4593.833622,98776.28982,9.929353417
FIN,2023,f,85,0.090561366,5896.967936,65115.71303,6.884247827
FIN,2023,f,90,0.189552173,6142.151723,32403.48881,4.45046568
FIN,2023,f,95,0.324073107,2790.348225,8610.243078,2.96406821
FIN,2023,f,100,0.519328415,507.4141442,977.0583105,1.925563806
FIN,2023,b,0,0.001681544,74,44007.16649,81.58629784
FIN,2023,b,1,0.000134997,26,192596.9817,80.72340508
FIN,2023,b,5,9.92506356358839e-05,28,282114.0622,76.76618273
FIN,2023,b,10,8.5121280719342e-05,27,317194.4756,71.8030467
FIN,2023,b,15,0.000401064,125,311671.1116,66.8325488
FIN,2023,b,20,0.000689321,211,306098.2223,61.96168556
FIN,2023,b,25,0.000544788,187,343253.0505,57.16698036
FIN,2023,b,30,0.000659624,248,375971.7506,52.3160929
FIN,2023,b,35,0.000840705,308,366359.3089,47.48066375
FIN,2023,b,40,0.001215955,440,361855.3651,42.67013926
FIN,2023,b,45,0.001656015,565,341180.5548,37.91510944
FIN,2023,b,50,0.002921435,935,320048.2086,33.20956821
FIN,2023,b,55,0.004525642,1641,362600.4738,28.66144858
FIN,2023,b,60,0.007333629,2616,356712.9042,24.2602098
FIN,2023,b,65,0.011792391,4102,347851.437,20.07301839
FIN,2023,b,70,0.018816672,6405,340389.6216,16.14063217
FIN,2023,b,75,0.031259671,8886,284264.032,12.48734011
FIN,2023,b,80,0.057384465,9697,168983.0162,9.180677872
FIN,2023,b,85,0.106117229,10939,103084.1089,6.418563125
FIN,2023,b,90,0.202310792,9328,46107.27834,4.248447024
FIN,2023,b,95,0.344411438,3790,11004.28028,2.827091564
FIN,2023,b,100,0.53184974,611,1148.820718,1.880230307
FRATNP,2022,m,0,0.004087217,1403.134115,343298.1928,79.51211597
FRATNP,2022,m,1,0.000176252,244.3494009,1386360.348,78.83694477
FRATNP,2022,m,5,8.16333427939581e-05,158.3283849,1939506.328,74.89146858
FRATNP,2022,m,10,0.000100876,210.5353386,2087063.652,69.9210224
FRATNP,2022,m,15,0.000274952,570.7078884,2075665.603,64.95503691
FRATNP,2022,m,20,0.000591272,1157.193657,1957125.12,60.04095657
FRATNP,2022,m,25,0.000679498,1217.347885,1791540.519,55.21132024
FRATNP,2022,m,30,0.000840762,1609.989732,1914918.263,50.39071111
FRATNP,2022,m,35,0.001212407,2380.86976,1963754.502,45.59245852
FRATNP,2022,m,40,0.001781571,3600.27969,2020845.047,40.85448071
FRATNP,2022,m,45,0.002613728,5327.537875,2038290.558,36.19766546
FRATNP,2022,m,50,0.004301812,9171.11439,2131919.112,31.64094471
FRATNP,2022,m,55,0.006654597,13859.24738,2082657.512,27.27455314
FRATNP,2022,m,60,0.010438774,20202.68875,1935350.68,23.11282239
FRATNP,2022,m,65,0.015626175,27691.84773,1772145.039,19.21751447
FRATNP,2022,m,70,0.022292332,37132.6646,1665714.657,15.57676831
