Country,Sex,Age,Year,Sexi,mx,mx_se
AUS,m,0,2021,1,0.002998586,0.000153707
AUS,m,1,2021,1,0.000135865,7.89E-06
AUS,m,5,2021,1,7.26E-05,3.50E-06
AUS,m,10,2021,1,9.61E-05,2.19E-06
AUS,m,15,2021,1,0.000359591,1.15E-05
AUS,m,20,2021,1,0.000534423,1.74E-05
AUS,m,25,2021,1,0.000591893,2.09E-05
AUS,m,30,2021,1,0.000748282,2.30E-05
AUS,m,35,2021,1,0.001081456,1.24E-05
AUS,m,40,2021,1,0.001499459,1.42E-05
AUS,m,45,2021,1,0.002199601,1.96E-05
AUS,m,50,2021,1,0.003215719,3.20E-05
AUS,m,55,2021,1,0.004897334,4.77E-05
AUS,m,60,2021,1,0.007317355,0.000114843
AUS,m,65,2021,1,0.010671509,0.000311269
AUS,m,70,2021,1,0.017256956,0.000540159
AUS,m,75,2021,1,0.029446849,0.001041341
AUS,m,80,2021,1,0.054924436,0.001657159
AUS,m,85,2021,1,0.103213965,0.002469851
AUS,m,90,2021,1,0.184821811,0.003742856
AUS,m,95,2021,1,0.32003097,0.003803727
AUS,m,100,2021,1,0.512590264,0.00052624
AUS,f,0,2021,2,0.002464385,0.000176776
AUS,f,1,2021,2,0.000108482,8.83E-06
AUS,f,5,2021,2,5.39E-05,4.57E-06
AUS,f,10,2021,2,6.97E-05,2.43E-06
AUS,f,15,2021,2,0.000184548,7.22E-06
AUS,f,20,2021,2,0.000202558,9.93E-06
AUS,f,25,2021,2,0.000245161,1.06E-05
AUS,f,30,2021,2,0.000363392,8.56E-06
AUS,f,35,2021,2,0.000571149,8.23E-06
AUS,f,40,2021,2,0.000875356,8.54E-06
AUS,f,45,2021,2,0.001285809,2.56E-05
AUS,f,50,2021,2,0.001962207,3.15E-05
AUS,f,55,2021,2,0.002920331,4.21E-05
AUS,f,60,2021,2,0.004199286,0.000124478
AUS,f,65,2021,2,0.006421377,0.000223148
AUS,f,70,2021,2,0.01078775,0.000416678
AUS,f,75,2021,2,0.019460339,0.000723831
AUS,f,80,2021,2,0.03787181,0.001379563
AUS,f,85,2021,2,0.077155719,0.002272797
AUS,f,90,2021,2,0.150988999,0.003573706
AUS,f,95,2021,2,0.269687624,0.003832734
AUS,f,100,2021,2,0.461021923,0.001340017
AUS,b,0,2021,3,0.002739467,0.000234255
AUS,b,1,2021,3,0.000122573,1.18E-05
AUS,b,5,2021,3,6.35E-05,5.76E-06
AUS,b,10,2021,3,8.32E-05,3.27E-06
AUS,b,15,2021,3,0.000274461,1.35E-05
AUS,b,20,2021,3,0.000373275,2.00E-05
AUS,b,25,2021,3,0.000421247,2.34E-05
AUS,b,30,2021,3,0.000553597,2.46E-05
AUS,b,35,2021,3,0.000823467,1.49E-05
AUS,b,40,2021,3,0.001185456,1.66E-05
AUS,b,45,2021,3,0.001737537,3.22E-05
AUS,b,50,2021,3,0.002573462,4.49E-05
AUS,b,55,2021,3,0.003886543,6.37E-05
AUS,b,60,2021,3,0.005713131,0.000169362
AUS,b,65,2021,3,0.008474086,0.000382993
AUS,b,70,2021,3,0.013936707,0.000682196
AUS,b,75,2021,3,0.024256286,0.001268197
AUS,b,80,2021,3,0.045645189,0.00215624
AUS,b,85,2021,3,0.088043032,0.003356452
AUS,b,90,2021,3,0.163412139,0.005174973
AUS,b,95,2021,3,0.284095588,0.005399833
AUS,b,100,2021,3,0.471521031,0.001439644
RUS,m,0,2021,1,0.005010208,0.000255691
RUS,m,1,2021,1,0.000287992,1.70E-05
RUS,m,5,2021,1,0.000182038,9.25E-06
RUS,m,10,2021,1,0.000264469,9.03E-06
RUS,m,15,2021,1,0.000705886,3.28E-05
RUS,m,20,2021,1,0.001242103,7.66E-05
RUS,m,25,2021,1,0.001824048,0.000131715
RUS,m,30,2021,1,0.003405864,0.000178023
RUS,m,35,2021,1,0.005548534,0.000166712
RUS,m,40,2021,1,0.006731084,0.000225952
RUS,m,45,2021,1,0.008117269,0.000336193
RUS,m,50,2021,1,0.011344644,0.000463211
RUS,m,55,2021,1,0.016868823,0.000584139
RUS,m,60,2021,1,0.026338683,0.000691113
RUS,m,65,2021,1,0.035864375,0.000862449
RUS,m,70,2021,1,0.048694425,0.001249203
RUS,m,75,2021,1,0.073027351,0.001501188
RUS,m,80,2021,1,0.102164283,0.002010399
RUS,m,85,2021,1,0.13489364,0.003431164
RUS,m,90,2021,1,0.184585635,0.005851692
RUS,m,95,2021,1,0.304519661,0.006176153
RUS,m,100,2021,1,0.627615773,0.014104343
RUS,f,0,2021,2,0.004175342,0.000201307
RUS,f,1,2021,2,0.000236449,1.36E-05
RUS,f,5,2021,2,0.000131858,6.49E-06
RUS,f,10,2021,2,0.000172666,5.14E-06
RUS,f,15,2021,2,0.000330619,1.38E-05
RUS,f,20,2021,2,0.000413749,2.17E-05
RUS,f,25,2021,2,0.000664591,3.59E-05
RUS,f,30,2021,2,0.001250066,4.29E-05
RUS,f,35,2021,2,0.001993467,3.59E-05
RUS,f,40,2021,2,0.00248002,5.39E-05
RUS,f,45,2021,2,0.003066169,8.68E-05
RUS,f,50,2021,2,0.004016835,0.000137022
RUS,f,55,2021,2,0.005928768,0.00020829
RUS,f,60,2021,2,0.008969246,0.00027331
RUS,f,65,2021,2,0.014027743,0.000388947
RUS,f,70,2021,2,0.022165901,0.000686108
RUS,f,75,2021,2,0.040291174,0.001082991
RUS,f,80,2021,2,0.072240541,0.001685995
RUS,f,85,2021,2,0.130119665,0.002226927
RUS,f,90,2021,2,0.205739032,0.00392841
RUS,f,95,2021,2,0.330845164,0.004243812
RUS,f,100,2021,2,0.657322793,0.013529651
RUS,b,0,2021,3,0.004604876,0.000325426
RUS,b,1,2021,3,0.000262965,2.18E-05
RUS,b,5,2021,3,0.000157641,1.13E-05
RUS,b,10,2021,3,0.000219728,1.04E-05
RUS,b,15,2021,3,0.000522256,3.56E-05
RUS,b,20,2021,3,0.000834823,7.96E-05
RUS,b,25,2021,3,0.001258339,0.00013653
RUS,b,30,2021,3,0.002339903,0.000183114
RUS,b,35,2021,3,0.003757937,0.00017053
RUS,b,40,2021,3,0.004544949,0.000232293
RUS,b,45,2021,3,0.005469352,0.000347215
RUS,b,50,2021,3,0.007452016,0.000483052
RUS,b,55,2021,3,0.010832329,0.000620163
RUS,b,60,2021,3,0.016318905,0.000743193
RUS,b,65,2021,3,0.022432066,0.000946097
RUS,b,70,2021,3,0.031531497,0.00142522
RUS,b,75,2021,3,0.05041605,0.001851063
RUS,b,80,2021,3,0.080332314,0.002623792
RUS,b,85,2021,3,0.131239649,0.004090488
RUS,b,90,2021,3,0.201359859,0.007048028
RUS,b,95,2021,3,0.326586123,0.007493651
RUS,b,100,2021,3,0.652959695,0.01954441
AUT,m,0,2021,1,0.002916367,0.000133836
AUT,m,1,2021,1,0.000158131,5.67E-06
AUT,m,5,2021,1,6.92E-05,3.18E-06
AUT,m,10,2021,1,8.97E-05,3.82E-06
AUT,m,15,2021,1,0.000299868,2.71E-05
AUT,m,20,2021,1,0.000431351,3.63E-05
AUT,m,25,2021,1,0.00049581,2.32E-05
AUT,m,30,2021,1,0.000604604,2.20E-05
AUT,m,35,2021,1,0.000783026,3.45E-05
AUT,m,40,2021,1,0.001216483,4.65E-05
AUT,m,45,2021,1,0.002016364,9.33E-05
AUT,m,50,2021,1,0.0032464,0.000179189
AUT,m,55,2021,1,0.005819026,0.000250859
AUT,m,60,2021,1,0.009899353,0.000312061
AUT,m,65,2021,1,0.016790439,0.000152269
AUT,m,70,2021,1,0.02433069,0.000420979
AUT,m,75,2021,1,0.035026686,0.001393075
AUT,m,80,2021,1,0.064198439,0.002186035
AUT,m,85,2021,1,0.125513885,0.002022225
AUT,m,90,2021,1,0.217408704,0.003692086
AUT,m,95,2021,1,0.375366317,0.000532585
AUT,m,100,2021,1,0.51621593,0.006156303
AUT,f,0,2021,2,0.00238837,0.000137209
AUT,f,1,2021,2,9.81E-05,9.74E-06
AUT,f,5,2021,2,4.48E-05,5.83E-06
AUT,f,10,2021,2,7.91E-05,1.62E-06
AUT,f,15,2021,2,0.000129517,1.31E-05
AUT,f,20,2021,2,0.000135311,1.58E-05
AUT,f,25,2021,2,0.000220233,8.04E-06
AUT,f,30,2021,2,0.00030398,6.12E-06
AUT,f,35,2021,2,0.000436481,1.27E-05
AUT,f,40,2021,2,0.000758908,1.51E-05
AUT,f,45,2021,2,0.001119709,5.86E-05
AUT,f,50,2021,2,0.001846614,9.55E-05
AUT,f,55,2021,2,0.003088259,0.000123169
AUT,f,60,2021,2,0.005272884,0.000117615
AUT,f,65,2021,2,0.009066623,2.74E-05
AUT,f,70,2021,2,0.013649578,0.000138997
AUT,f,75,2021,2,0.020319103,0.001062181
AUT,f,80,2021,2,0.042643099,0.002039894
AUT,f,85,2021,2,0.096516127,0.002053738
AUT,f,90,2021,2,0.187278902,0.002632516
AUT,f,95,2021,2,0.31586226,0.002839255
AUT,f,100,2021,2,0.478526506,0.003031905
AUT,b,0,2021,3,0.002659376,0.000191673
AUT,b,1,2021,3,0.000128923,1.13E-05
AUT,b,5,2021,3,5.74E-05,6.64E-06
AUT,b,10,2021,3,8.45E-05,4.15E-06
AUT,b,15,2021,3,0.000217048,3.01E-05
AUT,b,20,2021,3,0.000287793,3.97E-05
AUT,b,25,2021,3,0.000361532,2.46E-05
AUT,b,30,2021,3,0.00045727,2.29E-05
AUT,b,35,2021,3,0.000611452,3.68E-05
AUT,b,40,2021,3,0.000989189,4.89E-05
AUT,b,45,2021,3,0.001564179,0.000110148
AUT,b,50,2021,3,0.002546088,0.00020305
AUT,b,55,2021,3,0.004452548,0.000279466
AUT,b,60,2021,3,0.007543552,0.00033349
AUT,b,65,2021,3,0.01272957,0.000154716
AUT,b,70,2021,3,0.018560552,0.000443333
AUT,b,75,2021,3,0.026764794,0.001751824
AUT,b,80,2021,3,0.051635693,0.00298997
AUT,b,85,2021,3,0.107073427,0.002882227
AUT,b,90,2021,3,0.196579317,0.004534495
AUT,b,95,2021,3,0.328150824,0.002888774
AUT,b,100,2021,3,0.484269829,0.006862399
BEL,m,0,2021,1,0.003766798,3.45E-05
BEL,m,1,2021,1,0.000123986,8.90E-06
BEL,m,5,2021,1,7.98E-05,2.35E-06
BEL,m,10,2021,1,8.77E-05,3.75E-06
BEL,m,15,2021,1,0.000235813,1.48E-05
BEL,m,20,2021,1,0.000449418,2.55E-05
BEL,m,25,2021,1,0.000523088,2.54E-05
BEL,m,30,2021,1,0.000704719,2.11E-05
BEL,m,35,2021,1,0.000962193,2.47E-05
BEL,m,40,2021,1,0.001374707,4.23E-05
BEL,m,45,2021,1,0.002068382,7.77E-05
BEL,m,50,2021,1,0.003274479,0.000141925
BEL,m,55,2021,1,0.005702146,0.000199993
BEL,m,60,2021,1,0.009703634,0.000237469
BEL,m,65,2021,1,0.015346786,0.000277559
BEL,m,70,2021,1,0.022784358,0.000550591
BEL,m,75,2021,1,0.036513622,0.001079075
BEL,m,80,2021,1,0.062888102,0.001934016
BEL,m,85,2021,1,0.119998441,0.002466687
BEL,m,90,2021,1,0.207658866,0.003678896
BEL,m,95,2021,1,0.342659544,0.003739243
BEL,m,100,2021,1,0.527848855,0.004266475
BEL,f,0,2021,2,0.002749881,9.82E-05
BEL,f,1,2021,2,0.000130155,9.23E-06
BEL,f,5,2021,2,5.84E-05,5.63E-06
BEL,f,10,2021,2,5.37E-05,6.35E-06
BEL,f,15,2021,2,0.00013869,1.26E-05
BEL,f,20,2021,2,0.000188203,1.08E-05
BEL,f,25,2021,2,0.000224988,1.63E-05
BEL,f,30,2021,2,0.000335601,1.76E-05
BEL,f,35,2021,2,0.000518915,2.82E-05
BEL,f,40,2021,2,0.000817509,4.96E-05
BEL,f,45,2021,2,0.001396039,8.16E-05
BEL,f,50,2021,2,0.002214709,0.000141128
BEL,f,55,2021,2,0.003573893,0.000159883
BEL,f,60,2021,2,0.006096016,7.61E-05
BEL,f,65,2021,2,0.008816296,0.000145561
BEL,f,70,2021,2,0.013467948,0.00037211
BEL,f,75,2021,2,0.022053429,0.001024347
BEL,f,80,2021,2,0.042125794,0.002265509
BEL,f,85,2021,2,0.088329319,0.003394679
BEL,f,90,2021,2,0.169064089,0.004899653
BEL,f,95,2021,2,0.293192277,0.004884766
BEL,f,100,2021,2,0.476191453,0.000139045
BEL,b,0,2021,3,0.003269172,0.000104065
BEL,b,1,2021,3,0.000127006,1.28E-05
BEL,b,5,2021,3,6.94E-05,6.10E-06
BEL,b,10,2021,3,7.11E-05,7.38E-06
BEL,b,15,2021,3,0.000188444,1.94E-05
BEL,b,20,2021,3,0.000321889,2.77E-05
BEL,b,25,2021,3,0.000375617,3.01E-05
BEL,b,30,2021,3,0.000520319,2.74E-05
BEL,b,35,2021,3,0.000740617,3.75E-05
BEL,b,40,2021,3,0.001097206,6.52E-05
BEL,b,45,2021,3,0.001735607,0.000112627
BEL,b,50,2021,3,0.002750812,0.00020015
BEL,b,55,2021,3,0.004643155,0.000256046
BEL,b,60,2021,3,0.007879952,0.000249362
BEL,b,65,2021,3,0.011982312,0.000313412
BEL,b,70,2021,3,0.017867823,0.000664542
BEL,b,75,2021,3,0.028570133,0.001487847
BEL,b,80,2021,3,0.050738034,0.00297875
BEL,b,85,2021,3,0.099947099,0.004196235
BEL,b,90,2021,3,0.180667854,0.006127061
BEL,b,95,2021,3,0.304622528,0.006151656
BEL,b,100,2021,3,0.484392075,0.00426874
BGR,m,0,2021,1,0.006496055,0.000329308
BGR,m,1,2021,1,0.000264319,2.13E-05
BGR,m,5,2021,1,0.00014758,1.22E-05
BGR,m,10,2021,1,0.00021401,1.01E-05
BGR,m,15,2021,1,0.000612362,6.92E-06
BGR,m,20,2021,1,0.000766563,2.98E-05
BGR,m,25,2021,1,0.000881848,3.32E-05
BGR,m,30,2021,1,0.001292005,2.44E-05
BGR,m,35,2021,1,0.001942829,2.82E-05
BGR,m,40,2021,1,0.002998543,8.64E-05
BGR,m,45,2021,1,0.005558813,0.00012892
BGR,m,50,2021,1,0.009469752,0.000199106
BGR,m,55,2021,1,0.015334283,0.000230463
BGR,m,60,2021,1,0.023643895,0.000180102
BGR,m,65,2021,1,0.033770491,0.000222202
BGR,m,70,2021,1,0.046179756,0.000707434
BGR,m,75,2021,1,0.068882832,0.001205143
BGR,m,80,2021,1,0.109537904,0.002096131
BGR,m,85,2021,1,0.180055384,0.002026414
BGR,m,90,2021,1,0.286288589,0.001840173
BGR,m,95,2021,1,0.411826238,0.002528353
BGR,m,100,2021,1,0.822880378,0.058342889
BGR,f,0,2021,2,0.004804338,0.00052961
BGR,f,1,2021,2,0.000274876,2.53E-05
BGR,f,5,2021,2,9.34E-05,1.89E-05
BGR,f,10,2021,2,0.000112729,1.57E-05
BGR,f,15,2021,2,0.000264676,1.41E-05
BGR,f,20,2021,2,0.000315713,1.43E-05
BGR,f,25,2021,2,0.000383823,1.52E-05
BGR,f,30,2021,2,0.00054392,2.51E-05
BGR,f,35,2021,2,0.00089006,4.26E-05
BGR,f,40,2021,2,0.001621492,3.32E-05
BGR,f,45,2021,2,0.002584414,6.00E-05
BGR,f,50,2021,2,0.004179512,4.70E-05
BGR,f,55,2021,2,0.006575556,8.97E-06
BGR,f,60,2021,2,0.009534609,8.37E-05
BGR,f,65,2021,2,0.013728801,0.000490453
BGR,f,70,2021,2,0.022044688,0.001310232
BGR,f,75,2021,2,0.040676103,0.002577803
BGR,f,80,2021,2,0.081186861,0.003891301
BGR,f,85,2021,2,0.154189492,0.00352738
BGR,f,90,2021,2,0.259034411,0.003443553
BGR,f,95,2021,2,0.407843624,0.004289444
BGR,f,100,2021,2,0.789521881,0.074910693
BGR,b,0,2021,3,0.005673696,0.000623643
BGR,b,1,2021,3,0.000269454,3.31E-05
BGR,b,5,2021,3,0.000121271,2.25E-05
BGR,b,10,2021,3,0.000164777,1.87E-05
BGR,b,15,2021,3,0.000443809,1.57E-05
BGR,b,20,2021,3,0.000547364,3.31E-05
BGR,b,25,2021,3,0.000639699,3.65E-05
BGR,b,30,2021,3,0.0009275,3.50E-05
BGR,b,35,2021,3,0.001434517,5.11E-05
BGR,b,40,2021,3,0.002331054,9.25E-05
BGR,b,45,2021,3,0.004105706,0.00014219
BGR,b,50,2021,3,0.006856683,0.000204576
BGR,b,55,2021,3,0.010884776,0.000230638
BGR,b,60,2021,3,0.01620178,0.0001986
BGR,b,65,2021,3,0.022627524,0.00053844
BGR,b,70,2021,3,0.03197324,0.001489017
BGR,b,75,2021,3,0.051432781,0.0028456
BGR,b,80,2021,3,0.091148785,0.004419953
BGR,b,85,2021,3,0.162709393,0.004068017
BGR,b,90,2021,3,0.267510948,0.003904394
BGR,b,95,2021,3,0.40899166,0.004979147
BGR,b,100,2021,3,0.799790693,0.094950011
CAN,m,0,2021,1,0.004725725,9.19E-05
CAN,m,1,2021,1,0.000172663,5.02E-06
CAN,m,5,2021,1,7.24E-05,4.03E-06
CAN,m,10,2021,1,0.00010378,4.37E-06
CAN,m,15,2021,1,0.000406006,1.50E-05
CAN,m,20,2021,1,0.000707379,1.12E-05
CAN,m,25,2021,1,0.00090552,1.51E-05
CAN,m,30,2021,1,0.001008943,2.03E-05
CAN,m,35,2021,1,0.001142566,3.65E-06
CAN,m,40,2021,1,0.001465035,1.83E-05
CAN,m,45,2021,1,0.002164843,4.22E-05
CAN,m,50,2021,1,0.003377794,7.83E-05
CAN,m,55,2021,1,0.005427788,0.000108489
CAN,m,60,2021,1,0.008530228,0.000169275
CAN,m,65,2021,1,0.012852043,0.000348461
CAN,m,70,2021,1,0.02006602,0.000626582
CAN,m,75,2021,1,0.032792582,0.001078495
CAN,m,80,2021,1,0.057080204,0.001920044
CAN,m,85,2021,1,0.103970516,0.002764497
CAN,m,90,2021,1,0.184266209,0.003829459
CAN,m,95,2021,1,0.306991564,0.00328864
CAN,m,100,2021,1,0.462519141,0.004297333
CAN,f,0,2021,2,0.004050446,7.57E-05
CAN,f,1,2021,2,0.000155425,1.44E-06
CAN,f,5,2021,2,6.89E-05,2.49E-06
CAN,f,10,2021,2,9.89E-05,1.02E-06
CAN,f,15,2021,2,0.000222472,4.83E-06
CAN,f,20,2021,2,0.0003391,4.28E-06
CAN,f,25,2021,2,0.000434501,1.39E-05
CAN,f,30,2021,2,0.000526665,1.25E-05
CAN,f,35,2021,2,0.000632455,4.43E-07
CAN,f,40,2021,2,0.000865368,1.62E-05
CAN,f,45,2021,2,0.001308352,3.92E-05
CAN,f,50,2021,2,0.002192151,4.72E-05
CAN,f,55,2021,2,0.003507332,5.55E-05
CAN,f,60,2021,2,0.005327186,9.80E-05
CAN,f,65,2021,2,0.00813464,0.000191209
CAN,f,70,2021,2,0.013248788,0.000320688
CAN,f,75,2021,2,0.022119661,0.000551362
CAN,f,80,2021,2,0.040046234,0.000998055
CAN,f,85,2021,2,0.074461449,0.001717275
CAN,f,90,2021,2,0.140369754,0.002452461
CAN,f,95,2021,2,0.244524242,0.002967406
CAN,f,100,2021,2,0.388840207,0.004364761
CAN,b,0,2021,3,0.004397032,0.000119057
CAN,b,1,2021,3,0.000164261,5.22E-06
CAN,b,5,2021,3,7.07E-05,4.74E-06
CAN,b,10,2021,3,0.000101398,4.48E-06
CAN,b,15,2021,3,0.000316095,1.58E-05
CAN,b,20,2021,3,0.000530876,1.20E-05
CAN,b,25,2021,3,0.00067854,2.05E-05
CAN,b,30,2021,3,0.000771835,2.38E-05
CAN,b,35,2021,3,0.000888708,3.68E-06
CAN,b,40,2021,3,0.001162703,2.44E-05
CAN,b,45,2021,3,0.001732568,5.76E-05
CAN,b,50,2021,3,0.002780946,9.14E-05
CAN,b,55,2021,3,0.004462138,0.000121856
CAN,b,60,2021,3,0.006904323,0.000195577
CAN,b,65,2021,3,0.010421017,0.000397475
CAN,b,70,2021,3,0.016506215,0.000703879
CAN,b,75,2021,3,0.027114338,0.00121126
CAN,b,80,2021,3,0.047599214,0.002163951
CAN,b,85,2021,3,0.086434445,0.003254455
CAN,b,90,2021,3,0.155410242,0.004547452
CAN,b,95,2021,3,0.260409701,0.00442952
CAN,b,100,2021,3,0.40174053,0.006125211
CHE,m,0,2021,1,0.003415108,0.000137375
CHE,m,1,2021,1,0.00010102,7.67E-06
CHE,m,5,2021,1,4.74E-05,5.71E-06
CHE,m,10,2021,1,6.42E-05,5.05E-06
CHE,m,15,2021,1,0.000234305,1.97E-05
CHE,m,20,2021,1,0.000334021,2.97E-05
CHE,m,25,2021,1,0.000376718,2.52E-05
CHE,m,30,2021,1,0.000402616,2.68E-05
CHE,m,35,2021,1,0.000535469,3.84E-05
CHE,m,40,2021,1,0.000883637,5.06E-05
CHE,m,45,2021,1,0.00136905,8.75E-05
CHE,m,50,2021,1,0.00245261,0.000123662
CHE,m,55,2021,1,0.004048494,0.000201035
CHE,m,60,2021,1,0.006940014,0.000264903
CHE,m,65,2021,1,0.011273005,0.000371268
CHE,m,70,2021,1,0.017441431,0.000683077
CHE,m,75,2021,1,0.028548106,0.001387703
CHE,m,80,2021,1,0.055173325,0.002311706
CHE,m,85,2021,1,0.109763834,0.003190579
CHE,m,90,2021,1,0.206105347,0.003946193
CHE,m,95,2021,1,0.347822002,0.003145899
CHE,m,100,2021,1,0.57972507,0.005710468
CHE,f,0,2021,2,0.003178726,8.65E-05
CHE,f,1,2021,2,9.60E-05,5.41E-06
CHE,f,5,2021,2,5.14E-05,3.39E-06
CHE,f,10,2021,2,7.62E-05,7.48E-07
CHE,f,15,2021,2,9.60E-05,1.04E-05
CHE,f,20,2021,2,0.00012353,1.08E-05
CHE,f,25,2021,2,0.000153175,1.27E-05
CHE,f,30,2021,2,0.000214958,1.43E-05
CHE,f,35,2021,2,0.000324892,1.73E-05
CHE,f,40,2021,2,0.000527616,2.82E-05
CHE,f,45,2021,2,0.000875302,5.26E-05
CHE,f,50,2021,2,0.001506822,6.96E-05
CHE,f,55,2021,2,0.002505711,9.90E-05
CHE,f,60,2021,2,0.003969205,0.000138888
CHE,f,65,2021,2,0.006742228,0.000120504
CHE,f,70,2021,2,0.01079187,0.000244061
CHE,f,75,2021,2,0.01856949,0.000546196
CHE,f,80,2021,2,0.038376605,0.001130837
CHE,f,85,2021,2,0.083067866,0.001849129
CHE,f,90,2021,2,0.168209098,0.002722935
CHE,f,95,2021,2,0.302589908,0.001984755
CHE,f,100,2021,2,0.48098706,0.000269489
CHE,b,0,2021,3,0.00330021,0.000162358
CHE,b,1,2021,3,9.86E-05,9.39E-06
CHE,b,5,2021,3,4.93E-05,6.64E-06
CHE,b,10,2021,3,7.00E-05,5.11E-06
CHE,b,15,2021,3,0.000167229,2.23E-05
CHE,b,20,2021,3,0.000232338,3.16E-05
CHE,b,25,2021,3,0.000266994,2.82E-05
CHE,b,30,2021,3,0.000309937,3.04E-05
CHE,b,35,2021,3,0.000431248,4.21E-05
CHE,b,40,2021,3,0.000706959,5.79E-05
CHE,b,45,2021,3,0.0011234,0.000102093
CHE,b,50,2021,3,0.001981638,0.000141908
CHE,b,55,2021,3,0.003284829,0.000224106
CHE,b,60,2021,3,0.005450741,0.000299105
CHE,b,65,2021,3,0.008935553,0.000390335
CHE,b,70,2021,3,0.013936868,0.000725369
CHE,b,75,2021,3,0.023164371,0.001491325
CHE,b,80,2021,3,0.045519685,0.002573476
CHE,b,85,2021,3,0.093201955,0.003687692
CHE,b,90,2021,3,0.18004956,0.004794456
CHE,b,95,2021,3,0.31372729,0.003719668
CHE,b,100,2021,3,0.498379814,0.005716823
CHL,m,0,2021,1,0.006866518,0.000273293
CHL,m,1,2021,1,0.000249975,1.66E-05
CHL,m,5,2021,1,0.000111697,1.10E-05
CHL,m,10,2021,1,0.000156852,1.00E-05
CHL,m,15,2021,1,0.000569809,2.25E-05
CHL,m,20,2021,1,0.000854023,4.24E-05
CHL,m,25,2021,1,0.001045339,3.78E-05
CHL,m,30,2021,1,0.001216265,4.45E-05
CHL,m,35,2021,1,0.001533824,5.33E-05
CHL,m,40,2021,1,0.002087528,7.40E-05
CHL,m,45,2021,1,0.003033865,9.51E-05
CHL,m,50,2021,1,0.004588326,0.000137354
CHL,m,55,2021,1,0.006803233,0.000249155
CHL,m,60,2021,1,0.01028009,0.000507649
CHL,m,65,2021,1,0.016529699,0.000743888
CHL,m,70,2021,1,0.026111664,0.001108809
CHL,m,75,2021,1,0.040902322,0.002022826
CHL,m,80,2021,1,0.069693266,0.003257224
CHL,m,85,2021,1,0.138386992,0.000555991
CHL,m,90,2021,1,0.240808617,0.004058491
CHL,m,95,2021,1,0.342709454,0.002888034
CHL,m,100,2021,1,0.531000258,0.020448929
CHL,f,0,2021,2,0.00582577,0.000309903
CHL,f,1,2021,2,0.000218231,1.79E-05
CHL,f,5,2021,2,0.000116692,6.18E-06
CHL,f,10,2021,2,0.000137656,7.04E-06
CHL,f,15,2021,2,0.000247939,1.15E-05
CHL,f,20,2021,2,0.000325979,2.04E-06
CHL,f,25,2021,2,0.00035903,8.31E-06
CHL,f,30,2021,2,0.000460554,1.73E-05
CHL,f,35,2021,2,0.000694623,1.26E-05
CHL,f,40,2021,2,0.001048542,2.62E-05
CHL,f,45,2021,2,0.001547964,6.55E-05
CHL,f,50,2021,2,0.002315603,0.000137396
CHL,f,55,2021,2,0.003679513,0.000218985
CHL,f,60,2021,2,0.005758001,0.000408646
CHL,f,65,2021,2,0.009576492,0.000559115
CHL,f,70,2021,2,0.015553094,0.000867635
CHL,f,75,2021,2,0.025044525,0.001869448
CHL,f,80,2021,2,0.045511713,0.00359136
CHL,f,85,2021,2,0.105906967,0.000327295
CHL,f,90,2021,2,0.203359875,0.008892574
CHL,f,95,2021,2,0.305860722,0.0115618
CHL,f,100,2021,2,0.426305689,0.008878351
CHL,b,0,2021,3,0.006359297,0.000413194
CHL,b,1,2021,3,0.000234417,2.44E-05
CHL,b,5,2021,3,0.000114147,1.26E-05
CHL,b,10,2021,3,0.000147457,1.23E-05
CHL,b,15,2021,3,0.000412282,2.53E-05
CHL,b,20,2021,3,0.000595187,4.25E-05
CHL,b,25,2021,3,0.000705569,3.87E-05
CHL,b,30,2021,3,0.000840239,4.77E-05
CHL,b,35,2021,3,0.001111698,5.47E-05
CHL,b,40,2021,3,0.001559273,7.85E-05
CHL,b,45,2021,3,0.002272145,0.000115431
CHL,b,50,2021,3,0.003411193,0.000194278
CHL,b,55,2021,3,0.005169756,0.000331712
CHL,b,60,2021,3,0.007891485,0.000651689
CHL,b,65,2021,3,0.012802243,0.00093058
CHL,b,70,2021,3,0.020327985,0.001407923
CHL,b,75,2021,3,0.031914891,0.002754389
CHL,b,80,2021,3,0.05521655,0.004848441
CHL,b,85,2021,3,0.117639784,0.000645173
CHL,b,90,2021,3,0.215052291,0.009774928
CHL,b,95,2021,3,0.315082389,0.011917045
CHL,b,100,2021,3,0.444883951,0.022293134
CZE,m,0,2021,1,0.002574134,7.34E-05
CZE,m,1,2021,1,0.000141775,4.58E-06
CZE,m,5,2021,1,7.42E-05,3.36E-06
CZE,m,10,2021,1,8.54E-05,5.55E-06
CZE,m,15,2021,1,0.000384145,1.16E-05
CZE,m,20,2021,1,0.000641323,1.85E-05
CZE,m,25,2021,1,0.000691577,1.52E-05
CZE,m,30,2021,1,0.000842015,1.53E-05
CZE,m,35,2021,1,0.001080961,3.14E-05
CZE,m,40,2021,1,0.001661678,5.68E-05
CZE,m,45,2021,1,0.002751764,0.000109653
CZE,m,50,2021,1,0.00474575,0.00019566
CZE,m,55,2021,1,0.008104217,0.000304939
CZE,m,60,2021,1,0.014470466,0.000365122
CZE,m,65,2021,1,0.023052827,0.000386763
CZE,m,70,2021,1,0.034253507,0.000616364
CZE,m,75,2021,1,0.051272601,0.001201932
CZE,m,80,2021,1,0.085429379,0.001895889
CZE,m,85,2021,1,0.150236212,0.002366891
