Country,Sex,Age,Year,Sexi,mx,mx_se
GBR_SCO,b,0,2020,3,0.0031433,0.0001939
GBR_SCO,b,1,2020,3,0.0001275,0.0000129
GBR_SCO,b,5,2020,3,0.0000549,0.0000072
GBR_SCO,b,10,2020,3,0.0000865,0.0000059
GBR_SCO,b,15,2020,3,0.000291,0.0000267
GBR_SCO,b,20,2020,3,0.0004136,0.0000397
GBR_SCO,b,25,2020,3,0.0006554,0.0000278
GBR_SCO,b,30,2020,3,0.000981,0.0000331
GBR_SCO,b,35,2020,3,0.0014633,0.0000085
GBR_SCO,b,40,2020,3,0.002168,0.0000297
GBR_SCO,b,45,2020,3,0.0028524,0.0000261
GBR_SCO,b,50,2020,3,0.0039492,0.0001092
GBR_SCO,b,55,2020,3,0.0059187,0.0001887
GBR_SCO,b,60,2020,3,0.0090721,0.00037
GBR_SCO,b,65,2020,3,0.0144033,0.0005978
GBR_SCO,b,70,2020,3,0.0237328,0.0008451
GBR_SCO,b,75,2020,3,0.0397634,0.0013035
GBR_SCO,b,80,2020,3,0.0681254,0.0019894
GBR_SCO,b,85,2020,3,0.1193663,0.0022439
GBR_SCO,b,90,2020,3,0.2062473,0.0016884
GBR_SCO,b,95,2020,3,0.3267741,0.0026018
GBR_SCO,b,100,2020,3,0.5014837,0.0035066
GBR_NIR,m,0,2020,1,0.0044706,0.0001469
GBR_NIR,m,1,2020,1,0.0001247,0.0000124
GBR_NIR,m,5,2020,1,0.0000586,0.0000074
GBR_NIR,m,10,2020,1,0.0000924,0.0000093
GBR_NIR,m,15,2020,1,0.0003718,0.0000415
GBR_NIR,m,20,2020,1,0.0007157,0.0000408
GBR_NIR,m,25,2020,1,0.0009851,0.000003
GBR_NIR,m,30,2020,1,0.0011681,0.0000163
GBR_NIR,m,35,2020,1,0.0013277,0.0000219
GBR_NIR,m,40,2020,1,0.001805,0.0000329
GBR_NIR,m,45,2020,1,0.0025341,0.0000863
GBR_NIR,m,50,2020,1,0.0038332,0.0001074
GBR_NIR,m,55,2020,1,0.0058611,0.0001616
GBR_NIR,m,60,2020,1,0.0089123,0.0003592
GBR_NIR,m,65,2020,1,0.0142354,0.0004835
GBR_NIR,m,70,2020,1,0.0233988,0.0008562
GBR_NIR,m,75,2020,1,0.0389858,0.0016842
GBR_NIR,m,80,2020,1,0.0687044,0.0027157
GBR_NIR,m,85,2020,1,0.1249479,0.0032826
GBR_NIR,m,90,2020,1,0.2180708,0.0035487
GBR_NIR,m,95,2020,1,0.3486777,0.0036511
GBR_NIR,m,100,2020,1,0.5532992,0.0012387
GBR_NIR,f,0,2020,2,0.0037376,0.000163
GBR_NIR,f,1,2020,2,0.0000787,0.0000106
GBR_NIR,f,5,2020,2,0.0000811,0.0000034
GBR_NIR,f,10,2020,2,0.0000178,0.0000076
GBR_NIR,f,15,2020,2,0.0001532,0.0000161
GBR_NIR,f,20,2020,2,0.0002092,0.0000181
GBR_NIR,f,25,2020,2,0.000343,0.000006
GBR_NIR,f,30,2020,2,0.0004978,0.0000087
GBR_NIR,f,35,2020,2,0.0006285,0.0000186
GBR_NIR,f,40,2020,2,0.0009671,0.0000326
GBR_NIR,f,45,2020,2,0.00176,0.0000155
GBR_NIR,f,50,2020,2,0.0027256,0.0000495
GBR_NIR,f,55,2020,2,0.0042519,0.0000604
GBR_NIR,f,60,2020,2,0.0063275,0.0001209
GBR_NIR,f,65,2020,2,0.009704,0.0002413
GBR_NIR,f,70,2020,2,0.0156526,0.000538
GBR_NIR,f,75,2020,2,0.0269878,0.0011517
GBR_NIR,f,80,2020,2,0.0522682,0.0012737
GBR_NIR,f,85,2020,2,0.1010085,0.0011115
GBR_NIR,f,90,2020,2,0.1812524,0.0018158
GBR_NIR,f,95,2020,2,0.3262945,0.0048769
GBR_NIR,f,100,2020,2,0.4434814,0.0050828
GBR_NIR,b,0,2020,3,0.0041162,0.0002194
GBR_NIR,b,1,2020,3,0.0001023,0.0000163
GBR_NIR,b,5,2020,3,0.0000696,0.0000081
GBR_NIR,b,10,2020,3,0.000056,0.000012
GBR_NIR,b,15,2020,3,0.0002657,0.0000445
GBR_NIR,b,20,2020,3,0.0004735,0.0000447
GBR_NIR,b,25,2020,3,0.0006667,0.0000067
GBR_NIR,b,30,2020,3,0.0008309,0.0000184
GBR_NIR,b,35,2020,3,0.0009702,0.0000288
GBR_NIR,b,40,2020,3,0.0013718,0.0000463
GBR_NIR,b,45,2020,3,0.002137,0.0000877
GBR_NIR,b,50,2020,3,0.0032663,0.0001183
GBR_NIR,b,55,2020,3,0.005042,0.0001725
GBR_NIR,b,60,2020,3,0.007595,0.000379
GBR_NIR,b,65,2020,3,0.0119418,0.0005404
GBR_NIR,b,70,2020,3,0.0193407,0.0010112
GBR_NIR,b,75,2020,3,0.0325107,0.0020403
GBR_NIR,b,80,2020,3,0.0593447,0.0029996
GBR_NIR,b,85,2020,3,0.1101683,0.0034657
GBR_NIR,b,90,2020,3,0.1927851,0.0039863
GBR_NIR,b,95,2020,3,0.3317887,0.0060922
GBR_NIR,b,100,2020,3,0.4620757,0.0052316
GRC,m,0,2020,1,0.0039455,0.0000372
GRC,m,1,2020,1,0.0001488,0.0000048
GRC,m,5,2020,1,0.0000713,0.0000072
GRC,m,10,2020,1,0.0001017,0.0000051
GRC,m,15,2020,1,0.0003028,0.0000283
GRC,m,20,2020,1,0.0005211,0.0000525
GRC,m,25,2020,1,0.0005789,0.0000558
GRC,m,30,2020,1,0.0007805,0.000039
GRC,m,35,2020,1,0.0010102,0.0000411
GRC,m,40,2020,1,0.0014925,0.0000671
GRC,m,45,2020,1,0.0025648,0.0000959
GRC,m,50,2020,1,0.0046146,0.0000804
GRC,m,55,2020,1,0.0077295,0.0000479
GRC,m,60,2020,1,0.0116944,0.0000058
GRC,m,65,2020,1,0.0167143,0.0001005
GRC,m,70,2020,1,0.0240403,0.0006088
GRC,m,75,2020,1,0.0380608,0.0013537
GRC,m,80,2020,1,0.0688362,0.001373
GRC,m,85,2020,1,0.1111162,0.00352
GRC,m,90,2020,1,0.1797179,0.0074027
GRC,m,95,2020,1,0.3040886,0.0076174
GRC,m,100,2020,1,0.5407968,0.0123354
GRC,f,0,2020,2,0.0032126,0.00001
GRC,f,1,2020,2,0.0001444,0.0000056
GRC,f,5,2020,2,0.0000617,0.000007
GRC,f,10,2020,2,0.0000704,0.0000066
GRC,f,15,2020,2,0.0001329,0.0000105
GRC,f,20,2020,2,0.0001779,0.000017
GRC,f,25,2020,2,0.000189,0.0000202
GRC,f,30,2020,2,0.0003146,0.0000154
GRC,f,35,2020,2,0.0004309,0.0000248
GRC,f,40,2020,2,0.0007384,0.0000291
GRC,f,45,2020,2,0.0012628,0.0000349
GRC,f,50,2020,2,0.0021305,0.0000206
GRC,f,55,2020,2,0.0032113,0.0000167
GRC,f,60,2020,2,0.004792,0.0000121
GRC,f,65,2020,2,0.0072691,0.000114
GRC,f,70,2020,2,0.0119895,0.0005129
GRC,f,75,2020,2,0.0226401,0.0015601
GRC,f,80,2020,2,0.0512993,0.0021596
GRC,f,85,2020,2,0.108869,0.001598
GRC,f,90,2020,2,0.192444,0.0016665
GRC,f,95,2020,2,0.2946226,0.0019515
GRC,f,100,2020,2,0.5202852,0.0214326
GRC,b,0,2020,3,0.0035885,0.0000385
GRC,b,1,2020,3,0.0001467,0.0000073
GRC,b,5,2020,3,0.0000666,0.00001
GRC,b,10,2020,3,0.0000865,0.0000083
GRC,b,15,2020,3,0.0002216,0.0000302
GRC,b,20,2020,3,0.0003577,0.0000552
GRC,b,25,2020,3,0.0003905,0.0000594
GRC,b,30,2020,3,0.0005475,0.0000419
GRC,b,35,2020,3,0.0007216,0.000048
GRC,b,40,2020,3,0.0011139,0.0000732
GRC,b,45,2020,3,0.0019004,0.0001021
GRC,b,50,2020,3,0.0033275,0.000083
GRC,b,55,2020,3,0.0053434,0.0000507
GRC,b,60,2020,3,0.0080222,0.0000134
GRC,b,65,2020,3,0.0116986,0.000152
GRC,b,70,2020,3,0.0175106,0.000796
GRC,b,75,2020,3,0.0295502,0.0020655
GRC,b,80,2020,3,0.0585822,0.0025591
GRC,b,85,2020,3,0.1097752,0.0038657
GRC,b,90,2020,3,0.1869687,0.0075879
GRC,b,95,2020,3,0.2980339,0.0078634
GRC,b,100,2020,3,0.5260064,0.0247289
HRV,m,0,2020,1,0.0043384,0.0000918
HRV,m,1,2020,1,0.0001688,0.0000081
HRV,m,5,2020,1,0.0000797,0.0000055
HRV,m,10,2020,1,0.0001215,0.0000041
HRV,m,15,2020,1,0.0003824,0.0000202
HRV,m,20,2020,1,0.0005474,0.0000371
HRV,m,25,2020,1,0.0005696,0.0000363
HRV,m,30,2020,1,0.0007502,0.0000362
HRV,m,35,2020,1,0.0011839,0.0000414
HRV,m,40,2020,1,0.0017623,0.0000834
HRV,m,45,2020,1,0.0031965,0.0001542
HRV,m,50,2020,1,0.0058041,0.000245
HRV,m,55,2020,1,0.0102819,0.0002757
HRV,m,60,2020,1,0.0166213,0.000305
HRV,m,65,2020,1,0.0246266,0.0004929
HRV,m,70,2020,1,0.0356862,0.001044
HRV,m,75,2020,1,0.0571183,0.0017754
HRV,m,80,2020,1,0.097444,0.0023146
HRV,m,85,2020,1,0.1680771,0.0016922
HRV,m,90,2020,1,0.26228,0.0028447
HRV,m,95,2020,1,0.3788951,0.0025347
HRV,m,100,2020,1,0.6487398,0.0172324
HRV,f,0,2020,2,0.0033284,0.000177
HRV,f,1,2020,2,0.0001041,0.000011
HRV,f,5,2020,2,0.0000819,0.0000036
HRV,f,10,2020,2,0.0000779,0.0000043
HRV,f,15,2020,2,0.0001108,0.0000149
HRV,f,20,2020,2,0.0001594,0.0000132
HRV,f,25,2020,2,0.0002496,0.0000079
HRV,f,30,2020,2,0.0003201,0.0000085
HRV,f,35,2020,2,0.0005091,0.0000248
HRV,f,40,2020,2,0.0008518,0.000035
HRV,f,45,2020,2,0.0014833,0.0000692
HRV,f,50,2020,2,0.0025554,0.0001049
HRV,f,55,2020,2,0.0043722,0.0000839
HRV,f,60,2020,2,0.0067004,0.0001371
HRV,f,65,2020,2,0.0105539,0.0003359
HRV,f,70,2020,2,0.0175252,0.000835
HRV,f,75,2020,2,0.0343549,0.0016698
HRV,f,80,2020,2,0.0707908,0.0026633
HRV,f,85,2020,2,0.137123,0.0026534
HRV,f,90,2020,2,0.2301124,0.0036148
HRV,f,95,2020,2,0.3541401,0.0035789
HRV,f,100,2020,2,0.4390058,0.0190054
HRV,b,0,2020,3,0.0038458,0.0001994
HRV,b,1,2020,3,0.0001373,0.0000136
HRV,b,5,2020,3,0.0000808,0.0000066
HRV,b,10,2020,3,0.0001003,0.0000059
HRV,b,15,2020,3,0.0002506,0.0000251
HRV,b,20,2020,3,0.0003612,0.0000393
HRV,b,25,2020,3,0.0004161,0.0000372
HRV,b,30,2020,3,0.000542,0.0000371
HRV,b,35,2020,3,0.000856,0.0000483
HRV,b,40,2020,3,0.0013175,0.0000905
HRV,b,45,2020,3,0.002353,0.000169
HRV,b,50,2020,3,0.0041686,0.0002665
HRV,b,55,2020,3,0.0072441,0.0002882
HRV,b,60,2020,3,0.011427,0.0003343
HRV,b,65,2020,3,0.0171346,0.0005965
HRV,b,70,2020,3,0.0253333,0.0013368
HRV,b,75,2020,3,0.0433614,0.0024373
HRV,b,80,2020,3,0.080394,0.0035285
HRV,b,85,2020,3,0.146752,0.0031471
HRV,b,90,2020,3,0.23854,0.0045999
HRV,b,95,2020,3,0.35907,0.0043855
HRV,b,100,2020,3,0.472035,0.0256547
HUN,m,0,2020,1,0.0038038,0.0001031
HUN,m,1,2020,1,0.0001863,0.000004
HUN,m,5,2020,1,0.0000883,0.0000022
HUN,m,10,2020,1,0.0001337,0.0000026
HUN,m,15,2020,1,0.0003377,0.000008
HUN,m,20,2020,1,0.0005171,0.0000099
HUN,m,25,2020,1,0.0006328,0.0000126
HUN,m,30,2020,1,0.000836,0.0000184
HUN,m,35,2020,1,0.001196,0.00004
HUN,m,40,2020,1,0.001967,0.0000911
HUN,m,45,2020,1,0.0041358,0.0001775
HUN,m,50,2020,1,0.0087338,0.0002452
HUN,m,55,2020,1,0.0157757,0.0002144
HUN,m,60,2020,1,0.0239622,0.0001816
HUN,m,65,2020,1,0.0322083,0.000251
HUN,m,70,2020,1,0.0437089,0.0004581
HUN,m,75,2020,1,0.065176,0.0006457
HUN,m,80,2020,1,0.1014365,0.0010234
HUN,m,85,2020,1,0.1604773,0.0011335
HUN,m,90,2020,1,0.2434149,0.0020825
HUN,m,95,2020,1,0.376997,0.0017844
HUN,m,100,2020,1,0.4778406,0.0048465
HUN,f,0,2020,2,0.0032255,0.0002227
HUN,f,1,2020,2,0.0001531,0.000011
HUN,f,5,2020,2,0.0000772,0.0000038
HUN,f,10,2020,2,0.0000734,0.0000063
HUN,f,15,2020,2,0.0001521,0.0000093
HUN,f,20,2020,2,0.0002105,0.0000045
HUN,f,25,2020,2,0.0002567,0.000009
HUN,f,30,2020,2,0.000406,0.0000118
HUN,f,35,2020,2,0.0006373,0.0000371
HUN,f,40,2020,2,0.0010236,0.0000916
HUN,f,45,2020,2,0.0020131,0.0001731
HUN,f,50,2020,2,0.0039453,0.0002131
HUN,f,55,2020,2,0.0069923,0.000116
HUN,f,60,2020,2,0.0107436,0.0000511
HUN,f,65,2020,2,0.0150321,0.0001832
HUN,f,70,2020,2,0.022166,0.0005946
HUN,f,75,2020,2,0.0386059,0.0010893
HUN,f,80,2020,2,0.0728668,0.0016642
HUN,f,85,2020,2,0.1313394,0.0020072
HUN,f,90,2020,2,0.2159865,0.0038389
HUN,f,95,2020,2,0.3451753,0.0028174
HUN,f,100,2020,2,0.479762,0.0047429
HUN,b,0,2020,3,0.0035233,0.0002454
HUN,b,1,2020,3,0.0001702,0.0000117
HUN,b,5,2020,3,0.0000829,0.0000044
HUN,b,10,2020,3,0.0001043,0.0000068
HUN,b,15,2020,3,0.0002475,0.0000123
HUN,b,20,2020,3,0.0003687,0.0000109
HUN,b,25,2020,3,0.0004511,0.0000155
HUN,b,30,2020,3,0.0006283,0.0000219
HUN,b,35,2020,3,0.0009217,0.0000545
HUN,b,40,2020,3,0.0015019,0.0001292
HUN,b,45,2020,3,0.0030844,0.0002479
HUN,b,50,2020,3,0.006323,0.0003249
HUN,b,55,2020,3,0.0112026,0.0002438
HUN,b,60,2020,3,0.0167524,0.0001886
HUN,b,65,2020,3,0.0224325,0.0003107
HUN,b,70,2020,3,0.0308981,0.0007506
HUN,b,75,2020,3,0.0484138,0.0012663
HUN,b,80,2020,3,0.0819201,0.0019537
HUN,b,85,2020,3,0.1396665,0.0023052
HUN,b,90,2020,3,0.2229557,0.0043674
HUN,b,95,2020,3,0.3519819,0.003335
HUN,b,100,2020,3,0.4794015,0.0067812
ISR,m,0,2020,1,0.0030372,0.000112
ISR,m,1,2020,1,0.0001715,0.0000089
ISR,m,5,2020,1,0.0000901,0.0000041
ISR,m,10,2020,1,0.0000999,0.0000044
ISR,m,15,2020,1,0.0003161,0.0000093
ISR,m,20,2020,1,0.0004285,0.0000228
ISR,m,25,2020,1,0.000487,0.000014
ISR,m,30,2020,1,0.0005623,0.0000166
ISR,m,35,2020,1,0.0006852,0.0000228
ISR,m,40,2020,1,0.0010506,0.0000414
ISR,m,45,2020,1,0.0017608,0.0000608
ISR,m,50,2020,1,0.0032181,0.000074
ISR,m,55,2020,1,0.0053095,0.0000679
ISR,m,60,2020,1,0.0081156,0.0001393
ISR,m,65,2020,1,0.0122912,0.000346
ISR,m,70,2020,1,0.0202151,0.0005717
ISR,m,75,2020,1,0.0343888,0.0009473
ISR,m,80,2020,1,0.0609409,0.0011589
ISR,m,85,2020,1,0.1104104,0.0008942
ISR,m,90,2020,1,0.1807092,0.0015776
ISR,m,95,2020,1,0.262248,0.0051083
ISR,m,100,2020,1,0.363211,0.012121
ISR,f,0,2020,2,0.0026469,0.0000614
ISR,f,1,2020,2,0.0001494,0.0000047
ISR,f,5,2020,2,0.000062,0.0000025
ISR,f,10,2020,2,0.000072,0.000002
ISR,f,15,2020,2,0.0001201,0.0000028
ISR,f,20,2020,2,0.0001452,0.0000043
ISR,f,25,2020,2,0.0002032,0.0000019
ISR,f,30,2020,2,0.0002829,0.0000032
ISR,f,35,2020,2,0.0004458,0.0000055
ISR,f,40,2020,2,0.0006307,0.0000135
ISR,f,45,2020,2,0.0009831,0.0000245
ISR,f,50,2020,2,0.0017867,0.0000246
ISR,f,55,2020,2,0.0027564,0.0000526
ISR,f,60,2020,2,0.0045145,0.0000712
ISR,f,65,2020,2,0.0072443,0.0001315
ISR,f,70,2020,2,0.0120325,0.0002987
ISR,f,75,2020,2,0.0225971,0.0005358
ISR,f,80,2020,2,0.0454578,0.000852
ISR,f,85,2020,2,0.0926339,0.0007738
ISR,f,90,2020,2,0.1599137,0.0017585
ISR,f,95,2020,2,0.2856464,0.0028253
ISR,f,100,2020,2,0.4439343,0.0057447
ISR,b,0,2020,3,0.0028477,0.0001277
ISR,b,1,2020,3,0.0001607,0.0000101
ISR,b,5,2020,3,0.0000764,0.0000048
ISR,b,10,2020,3,0.0000863,0.0000048
ISR,b,15,2020,3,0.0002204,0.0000097
ISR,b,20,2020,3,0.0002896,0.0000232
ISR,b,25,2020,3,0.0003469,0.0000141
ISR,b,30,2020,3,0.0004231,0.0000169
ISR,b,35,2020,3,0.000565,0.0000235
ISR,b,40,2020,3,0.0008388,0.0000435
ISR,b,45,2020,3,0.0013675,0.0000655
ISR,b,50,2020,3,0.0024913,0.000078
ISR,b,55,2020,3,0.0039947,0.0000859
ISR,b,60,2020,3,0.0062269,0.0001565
ISR,b,65,2020,3,0.0096108,0.0003701
ISR,b,70,2020,3,0.015797,0.0006451
ISR,b,75,2020,3,0.0278677,0.0010884
ISR,b,80,2020,3,0.051949,0.0014384
ISR,b,85,2020,3,0.0996459,0.0011825
ISR,b,90,2020,3,0.1673053,0.0023625
ISR,b,95,2020,3,0.2774955,0.0058376
ISR,b,100,2020,3,0.408867,0.0134135
ITA,m,0,2020,1,0.0027458,0.0000846
ITA,m,1,2020,1,0.0001176,0.000004
ITA,m,5,2020,1,0.0000662,0.0000024
ITA,m,10,2020,1,0.0000833,0.0000036
ITA,m,15,2020,1,0.0002341,0.0000152
ITA,m,20,2020,1,0.0003439,0.0000216
ITA,m,25,2020,1,0.0003819,0.0000223
ITA,m,30,2020,1,0.0004797,0.0000199
ITA,m,35,2020,1,0.0006382,0.0000244
ITA,m,40,2020,1,0.0010105,0.0000347
ITA,m,45,2020,1,0.0016868,0.0000503
ITA,m,50,2020,1,0.0028488,0.0000715
ITA,m,55,2020,1,0.0046645,0.0001199
ITA,m,60,2020,1,0.0075931,0.0002016
ITA,m,65,2020,1,0.0123053,0.0003011
ITA,m,70,2020,1,0.019656,0.0005685
ITA,m,75,2020,1,0.0333887,0.0010631
ITA,m,80,2020,1,0.0623947,0.001728
ITA,m,85,2020,1,0.1226534,0.0014882
ITA,m,90,2020,1,0.2142005,0.0018608
ITA,m,95,2020,1,0.3439941,0.0016376
ITA,m,100,2020,1,0.5336383,0.001068
ITA,f,0,2020,2,0.002324,0.0001439
ITA,f,1,2020,2,0.0000965,0.0000074
ITA,f,5,2020,2,0.0000495,0.0000049
ITA,f,10,2020,2,0.0000627,0.0000041
ITA,f,15,2020,2,0.0000995,0.0000114
ITA,f,20,2020,2,0.0001318,0.0000116
ITA,f,25,2020,2,0.0001684,0.0000078
ITA,f,30,2020,2,0.0002271,0.0000121
ITA,f,35,2020,2,0.0003906,0.0000134
ITA,f,40,2020,2,0.0006261,0.0000299
ITA,f,45,2020,2,0.0010557,0.0000482
ITA,f,50,2020,2,0.001734,0.0000662
ITA,f,55,2020,2,0.002726,0.0000859
ITA,f,60,2020,2,0.0042652,0.0001221
ITA,f,65,2020,2,0.0067213,0.0002047
ITA,f,70,2020,2,0.0110493,0.0004166
ITA,f,75,2020,2,0.019885,0.0009698
ITA,f,80,2020,2,0.0408967,0.0017845
ITA,f,85,2020,2,0.0874611,0.0018474
ITA,f,90,2020,2,0.1657842,0.0030089
ITA,f,95,2020,2,0.279716,0.0033485
ITA,f,100,2020,2,0.4478587,0.0011245
ITA,b,0,2020,3,0.0025403,0.0001669
ITA,b,1,2020,3,0.0001073,0.0000084
ITA,b,5,2020,3,0.0000581,0.0000055
ITA,b,10,2020,3,0.0000733,0.0000055
ITA,b,15,2020,3,0.000169,0.000019
ITA,b,20,2020,3,0.000243,0.0000245
ITA,b,25,2020,3,0.0002781,0.0000236
ITA,b,30,2020,3,0.000355,0.0000232
ITA,b,35,2020,3,0.0005149,0.0000278
ITA,b,40,2020,3,0.0008181,0.0000458
ITA,b,45,2020,3,0.001369,0.0000696
ITA,b,50,2020,3,0.0022837,0.0000974
ITA,b,55,2020,3,0.0036725,0.0001475
ITA,b,60,2020,3,0.0058684,0.0002357
ITA,b,65,2020,3,0.0093797,0.0003641
ITA,b,70,2020,3,0.0150762,0.0007048
ITA,b,75,2020,3,0.0259303,0.001439
ITA,b,80,2020,3,0.0498906,0.002484
ITA,b,85,2020,3,0.1003449,0.0023723
ITA,b,90,2020,3,0.1800297,0.0035378
ITA,b,95,2020,3,0.2939062,0.0037275
ITA,b,100,2020,3,0.4610975,0.0015508
KOR,m,0,2020,1,0.0027559,0.0000314
KOR,m,1,2020,1,0.0001255,0.0000032
KOR,m,5,2020,1,0.0000806,0.0000018
KOR,m,10,2020,1,0.000083,0.0000017
KOR,m,15,2020,1,0.0002435,0.0000039
KOR,m,20,2020,1,0.0003718,0.0000049
KOR,m,25,2020,1,0.0005137,0.000006
KOR,m,30,2020,1,0.0006674,0.0000065
KOR,m,35,2020,1,0.0009083,0.000012
KOR,m,40,2020,1,0.0013414,0.0000246
KOR,m,45,2020,1,0.0022138,0.0000402
KOR,m,50,2020,1,0.0036062,0.0000555
KOR,m,55,2020,1,0.0052806,0.0000786
KOR,m,60,2020,1,0.0075171,0.0001246
KOR,m,65,2020,1,0.0112165,0.0002196
KOR,m,70,2020,1,0.0193773,0.0003685
KOR,m,75,2020,1,0.0371199,0.0005515
KOR,m,80,2020,1,0.0688102,0.0008115
KOR,m,85,2020,1,0.1217051,0.0010782
KOR,m,90,2020,1,0.1959821,0.0012511
KOR,m,95,2020,1,0.2919728,0.001036
KOR,m,100,2020,1,0.4296919,0.0004883
KOR,f,0,2020,2,0.0022068,0.0000443
KOR,f,1,2020,2,0.0001145,0.0000036
KOR,f,5,2020,2,0.0000556,0.0000019
KOR,f,10,2020,2,0.0000612,0.0000016
KOR,f,15,2020,2,0.0001461,0.0000023
KOR,f,20,2020,2,0.0002001,0.0000051
KOR,f,25,2020,2,0.0002721,0.0000062
KOR,f,30,2020,2,0.0004245,0.000005
KOR,f,35,2020,2,0.0005411,0.0000063
KOR,f,40,2020,2,0.0007444,0.0000089
KOR,f,45,2020,2,0.0010075,0.0000154
KOR,f,50,2020,2,0.0013716,0.000023
KOR,f,55,2020,2,0.0018167,0.0000371
KOR,f,60,2020,2,0.0025769,0.0000672
KOR,f,65,2020,2,0.0042016,0.0001241
KOR,f,70,2020,2,0.008137,0.0002386
KOR,f,75,2020,2,0.0173982,0.0004622
KOR,f,80,2020,2,0.0380326,0.0008389
KOR,f,85,2020,2,0.0803942,0.0012347
KOR,f,90,2020,2,0.1504048,0.0016274
KOR,f,95,2020,2,0.2456011,0.0017798
KOR,f,100,2020,2,0.4076551,0.0013234
KOR,b,0,2020,3,0.0024882,0.0000543
KOR,b,1,2020,3,0.0001201,0.0000048
KOR,b,5,2020,3,0.0000684,0.0000027
KOR,b,10,2020,3,0.0000724,0.0000023
KOR,b,15,2020,3,0.0001967,0.0000045
KOR,b,20,2020,3,0.0002898,0.0000071
KOR,b,25,2020,3,0.0003998,0.0000086
KOR,b,30,2020,3,0.0005505,0.0000082
KOR,b,35,2020,3,0.0007286,0.0000135
KOR,b,40,2020,3,0.0010476,0.0000262
KOR,b,45,2020,3,0.0016201,0.000043
KOR,b,50,2020,3,0.0024985,0.0000601
KOR,b,55,2020,3,0.0035582,0.0000869
KOR,b,60,2020,3,0.0050166,0.0001415
KOR,b,65,2020,3,0.0075867,0.0002522
KOR,b,70,2020,3,0.0133861,0.000439
KOR,b,75,2020,3,0.0257924,0.0007196
KOR,b,80,2020,3,0.049486,0.0011672
KOR,b,85,2020,3,0.092689,0.0016392
KOR,b,90,2020,3,0.1605926,0.0020527
KOR,b,95,2020,3,0.254484,0.0020593
KOR,b,100,2020,3,0.4113012,0.0014107
LTU,m,0,2020,1,0.0030212,0.0001954
LTU,m,1,2020,1,0.0001261,0.0000138
LTU,m,5,2020,1,0.0000657,0.0000092
LTU,m,10,2020,1,0.0001872,0.0000088
LTU,m,15,2020,1,0.0005929,0.0000347
LTU,m,20,2020,1,0.0008819,0.0000696
LTU,m,25,2020,1,0.0013124,0.0000944
LTU,m,30,2020,1,0.0020879,0.0001225
LTU,m,35,2020,1,0.0033038,0.0001594
LTU,m,40,2020,1,0.0044752,0.0002332
LTU,m,45,2020,1,0.0065415,0.0003223
LTU,m,50,2020,1,0.0091277,0.0004909
LTU,m,55,2020,1,0.0138828,0.000656
LTU,m,60,2020,1,0.0222004,0.0007849
LTU,m,65,2020,1,0.0342791,0.000588
LTU,m,70,2020,1,0.046033,0.0006105
LTU,m,75,2020,1,0.064252,0.0008972
LTU,m,80,2020,1,0.0945814,0.0015869
LTU,m,85,2020,1,0.1554105,0.0009902
LTU,m,90,2020,1,0.2523529,0.0000573
LTU,m,95,2020,1,0.3974374,0.0014804
LTU,m,100,2020,1,0.6782985,0.0073615
LTU,f,0,2020,2,0.0024889,0.0001963
LTU,f,1,2020,2,0.0001149,0.0000113
LTU,f,5,2020,2,0.0001081,0.0000053
LTU,f,10,2020,2,0.0000933,0.000007
LTU,f,15,2020,2,0.0002169,0.0000112
LTU,f,20,2020,2,0.0002894,0.0000101
LTU,f,25,2020,2,0.0003595,0.0000219
LTU,f,30,2020,2,0.0006857,0.0000251
LTU,f,35,2020,2,0.001017,0.0000425
LTU,f,40,2020,2,0.001511,0.0000678
LTU,f,45,2020,2,0.0023651,0.0000964
LTU,f,50,2020,2,0.0033479,0.0001534
LTU,f,55,2020,2,0.0046514,0.0002415
LTU,f,60,2020,2,0.0074033,0.0002802
LTU,f,65,2020,2,0.0121629,0.0002334
LTU,f,70,2020,2,0.0182752,0.0004408
LTU,f,75,2020,2,0.030737,0.0009011
LTU,f,80,2020,2,0.0598592,0.0015789
LTU,f,85,2020,2,0.1220514,0.0013388
LTU,f,90,2020,2,0.2076972,0.0020075
LTU,f,95,2020,2,0.3645079,0.0050496
LTU,f,100,2020,2,0.614053,0.0011897
LTU,b,0,2020,3,0.0027636,0.0002769
LTU,b,1,2020,3,0.0001206,0.0000178
LTU,b,5,2020,3,0.0000864,0.0000106
LTU,b,10,2020,3,0.0001413,0.0000113
LTU,b,15,2020,3,0.0004096,0.0000365
LTU,b,20,2020,3,0.0005971,0.0000703
LTU,b,25,2020,3,0.0008621,0.0000969
LTU,b,30,2020,3,0.0014331,0.0001251
LTU,b,35,2020,3,0.0022242,0.0001649
LTU,b,40,2020,3,0.0030246,0.0002428
LTU,b,45,2020,3,0.0044256,0.0003364
LTU,b,50,2020,3,0.0061122,0.0005143
LTU,b,55,2020,3,0.0089232,0.000699
LTU,b,60,2020,3,0.0138602,0.0008334
LTU,b,65,2020,3,0.0210734,0.0006327
LTU,b,70,2020,3,0.0283533,0.000753
LTU,b,75,2020,3,0.0415637,0.0012715
LTU,b,80,2020,3,0.0699445,0.0022386
LTU,b,85,2020,3,0.1306231,0.0016652
LTU,b,90,2020,3,0.2174843,0.0020084
LTU,b,95,2020,3,0.3702561,0.0052621
LTU,b,100,2020,3,0.6259113,0.007457
